ARPT_ID,ARPT_NAME,LAT_DECIMAL,LONG_DECIMAL
41F,FLOYDADA MUNI,34.00152777,-101.33025
T93,FOLLETT/LIPSCOMB COUNTY,36.44080555,-100.1238056
64XA,BIRD DOG LANDING,33.58198055,-97.54974444
01TE,SMITH FLD,32.73762916,-96.42804055
TA18,SUNSET,32.70707472,-96.47943138
BIF,BIGGS AAF (FORT BLISS),31.84952916,-106.3800528
GRK,ROBERT GRAY AAF,31.06725,-97.82891666
HLR,YOAKUM-DEFRENN AHP,31.13759066,-97.71408905
22XS,LONGHORN AUX LANDING STRIP,31.37100027,-97.66696388
23XS,SHORTHORN AUX LANDING STRIP,31.35850083,-97.67113027
0XA1,KOTHMANN RANCH,30.67888888,-100.1302778
06TT,6 MILE AIRPARK,30.86002361,-100.2019958
FST,FORT STOCKTON-PECOS COUNTY,30.91525,-102.9127778
4TS7,ALLISON RANCH,30.45016888,-102.9265458
FTW,FORT WORTH MEACHAM INTL,32.81977027,-97.36245
51TA,HARRIS METHODIST SOUTHWEST HELISTOP,32.65692777,-97.42168333
1XS3,JOHN PETER SMITH HEALTH NETWORK,32.7275,-97.32611111
TS56,KTVT CHANNEL 11,32.76179444,-97.24541944
TS00,FULLER,32.78818527,-97.18084555
50F,BOURLAND FLD,32.58183333,-97.59077777
XS96,HILLWOOD,32.97645,-97.30884722
5TX9,PARKWAY SURGICAL HOSPITAL,32.89611666,-97.31323333
4T2,KENNETH COPELAND,32.97763172,-97.49229366
TE30,HARRIS HOSPITAL,32.73539027,-97.3385485
XA18,BAYLOR SCOTT & WHITE ALL SAINTS MED CTR - FT WORTH,32.73108611,-97.34621111
T67,HICKS AIRFIELD,32.93123666,-97.41168583
3XS7,BELL TRAINING FACILITY,33.04916666,-97.2935
9F9,SYCAMORE STRIP,32.62702777,-97.35400694
93TX,JOHN PETER SMITH EMS BUILDING,32.726975,-97.32658333
2TE2,FLYING OAKS,32.82926666,-97.53494305
0TA3,TEXAS HEALTH METHODIST ALLIANCE,32.93012777,-97.30893888
TT31,Y BAR RANCH,28.53928055,-98.80069722
NFW,FORT WORTH NAS JRB (CARSWELL FLD),32.76918611,-97.44153472
XS04,BELL SOUTH AIRFIELD,32.79700555,-97.14606666
TS73,STUBBS STRIP,32.77512861,-97.48779888
FWS,FORT WORTH SPINKS,32.56513361,-97.30843944
XA36,COOK CHILDREN'S MEDICAL CENTER,32.73815,-97.34154722
XA37,PLAZA MEDICAL CENTER,32.73475,-97.3442
AFW,PEROT FLD/FORT WORTH ALLIANCE,32.99030666,-97.31942944
TA92,HDC1,32.91959444,-97.30972777
XA65,MEDICAL CITY ALLIANCE,32.90033888,-97.31280555
89TE,PLAZA MEDICAL CENTER,32.73591944,-97.34622222
97XA,HELIBARN LANDING,32.69906944,-97.51235277
56XA,TEXAS HEALTH HUGULEY HOSPITAL,32.58762222,-97.31849444
TX1,AERO ESTATES,32.079175,-95.43248055
TX75,SANDBUR RANCHES PVT,31.00972222,-96.54083333
1TE9,RMR RANCH,31.27175,-96.43964991
T25,AERO ESTATES,32.08175,-95.45250277
T82,GILLESPIE COUNTY,30.24324305,-98.90918666
8TE7,CARTER RANCH,30.32075444,-98.91281944
XS01,TSCHIRHART RANCH,30.4501925,-98.88615416
TS36,SILVER WINGS,30.21955555,-99.14083333
7XS7,INDIAN SPRINGS RANCH,30.11472222,-98.93111111
TE97,CAMERON RANCH,30.18777777,-98.95833333
6XA0,CIRCLE RANCH,30.35116388,-99.17305555
3TX8,HILL COUNTRY MEML HOSPITAL,30.26277777,-98.88061111
44TX,WHITE OAK,30.21048111,-99.09476555
25XA,HEADWATERS,30.09298611,-98.70123611
35TE,WIESER ANGUS RANCH,30.2521,-98.82448611
08TT,LZ TANGO CHARLIE,30.30880277,-99.02222777
XA45,BOMA,30.22088888,-98.77696666
0XA3,MIDSTREAM FREEPORT,28.96927777,-95.28519444
TX56,DOUGLASS RANCH,27.7155,-98.70253333
0XA4,SEVEN C'S RANCH,27.99711111,-98.88286111
28TA,DUVAL COUNTY RANCH COMPANY,27.83363138,-98.71696194
42XS,TRIPLE B RANCH,27.95881944,-98.40376388
T19,DUVAL-FREER,27.88869444,-98.59995833
19TS,SILVERHORN RANCH,27.92957777,-98.53376944
7XS0,POLLY RANCH,29.504723,-95.1753105
13TA,TEXAS HEALTH RESOURCES FRISCO HOSPITAL,33.18079722,-96.83846666
29TA,MED CITY FRISCO,33.15203333,-96.83845833
53TS,BAYLOR SCOTT & WHITE FRISCO,33.20994166,-96.81476111
45XA,BSWMC CENTENNIAL,33.11299166,-96.77153333
TT66,ROWDY T RANCH,32.10812222,-96.80851944
TS87,PLANE & FANCY,30.97390502,-100.1387705
X09,COVEY TRAILS,29.69008333,-95.84047361
9TE5,KALT RANCH,28.15445583,-96.97693388
GLE,GAINESVILLE MUNI,33.65219444,-97.19727777
8TX9,NORTH TEXAS MEDICAL CENTER,33.645475,-97.163525
XS62,STAHL,33.56894166,-97.19057777
12TT,D AN P FARM,33.59374722,-97.10076388
07TE,PEAK 7 RANCH,33.54407611,-97.03158708
GLS,SCHOLES INTL AT GALVESTON,29.26533333,-94.86041666
8XS5,SAN LUIS RESORT,29.27166666,-94.81861111
9TS7,U OF TEXAS MEDICAL BRANCH EWING HALL,29.3132,-94.77835277
9TA7,U OF TEXAS MEDICAL BRANCH EMERGENCY ROOM,29.31242222,-94.77911666
XA74,GALVESTON HELIPAD AREA NR 2,29.32511666,-94.78456111
89TX,GALVESTON HELICOPTER ADVENTURES,29.30798888,-94.76908055
TA03,GALVESTON HELICOPTER,29.30447222,-94.77145833
TS08,KUBECKA AVIATION,29.08359,-96.50024888
TS13,GLASS RANCH,31.76977777,-101.3108361
73XS,SECOND F,31.78611111,-101.5344444
73XA,TRES AMIGOS,31.74806111,-101.5659222
TS67,KITTY HAWK FLYING FLD,29.62522666,-98.27806777
TS55,BAT CAVE FLD,29.67189166,-98.30445833
T57,GARLAND/DFW HELOPLEX,32.88691666,-96.68501666
90TA,FAULKNER POINT,32.86696666,-96.54081944
2TX5,MCGREGOR,31.45349694,-97.75141111
GOP,GATESVILLE MUNI,31.42093888,-97.79646388
TS01,LANDRY,30.71269083,-97.65028694
36TS,4BH,30.71694444,-97.77694444
TX92,GREEN,30.59602888,-97.6694525
07TS,CROSS COUNTRY ESTATES MARSHALL FLD,30.625,-97.57277777
05TE,HILDE-GRIFF FLD,30.72213333,-97.7914025
30TA,TRI-MODAL AIR PARK,30.59186194,-97.72250944
0XA7,BAR 3 RANCH,30.66240277,-97.62247777
GTU,GEORGETOWN EXEC,30.67880555,-97.67938888
60XA,SKYLINE RANCH,30.66013888,-97.76361111
TA68,RANDYS AIRPARK,30.64202083,-97.52003541
59TS,ROSSLER RANCH,28.14306444,-98.15833888
8T6,LIVE OAK COUNTY,28.36280555,-98.11647222
50TA,MOLTZ,29.68772555,-97.99611638
9TX1,BAR S RANCH,30.14327277,-96.85609083
GYB,GIDDINGS-LEE COUNTY,30.16927777,-96.98002777
JXI,FOX STEPHENS FLD/GILMER MUNI,32.69803194,-94.94886833
07F,GLADEWATER MUNI,32.52883333,-94.97175
TA35,RANCHO HIELO BRAZOS,32.20047888,-97.84234944
09TE,RUNNING M RANCH,32.26680777,-97.86697611
TX93,WRIGHT RANCH,32.16681083,-97.83364111
8TS7,WYATT 3-RIVERS,32.24486527,-97.72613861
41TA,CIRCLE P RANCH,32.23731944,-97.87063888
TS61,LITTLE 'L' RANCH,32.21166666,-97.64216666
XA04,CIRCLE EIGHT RANCH,32.23761861,-97.89964377
XA54,GLEN ROSE MEDICAL CENTER,32.2422,-97.746
59TX,BENJAMIN FRANKLIN,32.48722222,-97.49027777
20T,ARESTI AERODROME,32.47069472,-97.56030055
35TT,HAWKINS FLD,32.47353888,-97.50166111
XA90,FLY 1 ON,32.75722222,-95.52777777
8TX3,EDWARDS,31.34294305,-98.61559777
T37,GOLDTHWAITE MUNI,31.42906666,-98.60835555
18XA,LANTANA RIDGE,28.6591,-97.59874722
XS46,GRITZ FLD,28.630675,-97.38589444
TA76,FLYING 7H RANCH,31.43097222,-98.46638888
98TS,CABRITO,31.55930277,-98.42246666
42XA,SKID ROW AIRPARK,31.36227638,-97.0903
T20,ROGER M DREYER MEML,29.52912361,-97.46430277
30XS,GONZALES MEML HOSPITAL,29.51814166,-97.42868611
TX99,WILLIAMS FLD,34.00675194,-102.9866089
00TT,NOWHERE,34.516606,-99.9369405
TE38,LOGHOUSE /STOL,30.592529,-94.909146
83TS,MOORE RANCH,32.42666666,-98.41972222
3T0,CEDAR MILLS,33.83934608,-96.81006897
0TE6,GORMAN,32.20430416,-98.66561
F35,POSSUM KINGDOM,32.92332458,-98.43687277
TT16,COSMO FLD,32.93673333,-98.39744722
RPH,GRAHAM MUNI,33.11072222,-98.55477777
4TA3,"COSTELLO ISLAND, INC",32.8987325,-98.46005361
10TT,ROSSER RANCH,33.01511111,-98.62608333
TT40,BURKETT RANCH/JACKSON PASTURE,33.07570833,-98.79933611
01TX,BEULAH FLD,33.17058055,-98.62222222
GDJ,GRANBURY RGNL,32.44307222,-97.82137277
TS89,PARKER,32.35113888,-97.80872222
66TE,THE LANDINGS,32.36552083,-97.64501111
0TX0,NASSAU BAY,32.41958361,-97.712805
0TX1,PECAN PLANTATION,32.35368888,-97.67615
TA90,DOUBLEWIDE RANCH,32.379356,-97.8154875
GPM,GRAND PRAIRIE MUNI,32.69877777,-97.04691666
0TX2,HELIPORT-FACILITY 5A,32.77605277,-97.06094166
56TA,DALLAS/FORT WORTH MEDICAL CENTER,32.73291666,-97.05042777
XA01,COZBY-GERMANY HOSPITAL,32.68001111,-95.72326944
96TS,BOWEN LAKE RANCH,32.63337222,-95.64757777
11TE,FLYING M RANCH,32.30014555,-97.204455
3XA0,DRENNAN,32.31388888,-97.23111111
XA75,DOUBLE A,32.324,-97.09966666
22TA,PHARMNALL,32.21538055,-97.14021666
2G5,GRANITE SHOALS/ BOB SYLVESTER AIRPARK,30.58935472,-98.37030361
7XS3,W C RANCH,31.47656638,-95.63495305
78TX,BAYLOR SCOTT & WHITE MED CTR - GRAPEVINE,32.93412222,-97.09535
GVT,MAJORS,33.06783333,-96.06533333
0TX9,CARD AERODROME,33.25011305,-96.11691777
XA56,HUNT RGNL MEDICAL CENTER,33.12228888,-96.1251
77TA,SWORD'S LANDING,33.15083333,-96.01194444
37TS,JLINN,32.99067416,-96.03997055
XS14,WEESE INTL,32.96944444,-96.07055555
XA35,QUALITY CARE ER,33.08933611,-96.12650555
01TS,FORT PARKER FLYING FLD,31.56525,-96.54609722
33R,GROVETON/TRINITY COUNTY,31.08433333,-95.16411111
E19,GRUVER MUNI,36.23372611,-101.4321894
8TX1,MEDICAL EMERGENCY GBC,32.335525,-96.11638611
TS72,UT HEALTH EAST TEXAS CEDAR CREEK LAKE,32.33203597,-96.11583333
74XA,GUN BARREL CITY AIRPARK,32.35472222,-96.14555555
6TE6,6666 RANCH,33.64278333,-100.3472
1TX2,J Y RANCH-R B MASTERSON III ESTATE,33.71675166,-100.1503822
1TX3,BEGGS RANCH,33.42508694,-100.5420614
1TX5,LANEY FARM,34.1292425,-101.9087886
0TA2,SMITH FARMS,34.21673944,-101.9254578
34R,HALLETTSVILLE MUNI,29.38995833,-96.95605972
MNZ,HAMILTON MUNI,31.66592083,-98.14864305
1TX6,MUXWORTHY,31.69848777,-98.09642222
8XA7,YACHT CLUB,31.69365277,-98.105875
48TA,HAMLIN MEML HOSPITAL,32.88566277,-100.1353797
1TX7,KILLION RANCH,32.805665,-100.1837136
16TX,HAMLIN,32.84967525,-100.1366488
TT19,CIRCLE C RANCH,30.15761527,-94.70989305
28TS,SETON MEDICAL CENTER HARKER HEIGHTS,31.07198888,-97.68215833
HRL,VALLEY INTL,26.22655944,-97.65531194
TS68,VALLEY BAPTIST MEDICAL CENTER (VBMC),26.17508333,-97.66958333
78TS,SOUTH TEXAS EMERGENCY CARE FOUNDATION INC,26.168475,-97.66656944
49TX,VALLEY BAPTIST MEDICAL CENTER,26.17507777,-97.66958611
2TS2,SHOFNER FARMS,26.16840888,-97.73360388
XA41,LONE STAR FLYING SERVICE,30.35501666,-99.24753333
1TX8,HART AERIAL,34.36951638,-102.0837953
TA95,CENTRAL CUSTOM AG AVIATION,35.91538888,-102.4071028
10TE,GOTTWALD FLD,29.66689722,-97.50027222
32TA,FLYING W RANCH,29.69189694,-97.43360416
15F,HASKELL MUNI,33.19148686,-99.71787263
0TS2,ULTRALIGHT INTL,32.94873638,-97.32890611
1TX9,HAWK RANCH,32.63763805,-95.16133361
16TE,HOLLY LAKE RANCH,32.697635,-95.20772305
LHB,HEARNE MUNI,30.87208333,-96.62219444
1TE5,CORPORA,30.81630333,-96.60108138
TS69,BARRONENA EAST,27.48503361,-98.66196111
03TE,BARRONENA RANCH,27.49114444,-98.66946138
HBV,JIM HOGG COUNTY,27.34955555,-98.73694444
TA44,PUESTA DEL SOL,27.07560083,-98.601685
33XS,SIX MILE VOLUNTEER FIRE DEPARTMENT,31.25029166,-93.77893055
35TS,HEMPSTEAD,30.12160611,-96.086625
4TA4,PEA PATCH,29.93938611,-96.06046666
00XA,WEESKI RANCH,30.2240375,-96.01415277
RFI,RUSK COUNTY,32.14172277,-94.85172833
60TA,UT HEALTH HENDERSON,32.16118611,-94.79482222
TX85,CHRISTUS GOOD SHEPHERD HENDERSON,32.13111111,-94.78138888
63XS,BYRAM RANCH,30.22409222,-98.28862861
8TS2,HENRIETTA,33.78343416,-98.21698944
TE10,PIERCE,33.81537777,-98.22810083
66XA,MATHEWS,33.91309166,-98.25167222
5XS2,KIMBALL FARM SERVICE INC,35.03338944,-102.2004769
HRX,HEREFORD MUNI,34.86069888,-102.3258833
14TE,SMITH I-RANCH,30.91684083,-99.48367333
2TX2,RAY SMITH FARM,32.02653527,-98.01003388
TA78,PUTTY RANCH,31.97236972,-98.06142388
4TX9,LITTLE C RANCH,32.01375805,-97.98142194
22XA,WHITE STONE RANCH,31.85430555,-97.93625
1X1,HIGGINS/LIPSCOMB COUNTY,36.10590277,-100.0257067
15TE,ARCO HIGH ISLAND,29.61966944,-94.20712722
9XS1,THE LANDING,31.83555555,-96.95277777
INJ,HILLSBORO MUNI,32.08363888,-97.09725
0TE4,HILLTOP LAKES,31.08080833,-96.21498055
37TE,FREYER FLD,29.36023416,-95.00992555
06TX,DIAMOND N RANCH,30.05755,-95.81289444
4TA5,LUCKY G,33.85259777,-98.64616944
HDO,SOUTH TEXAS RGNL AT HONDO,29.35913055,-99.17749166
TE57,HAASS FLD,29.44480277,-99.12279722
02XA,JLS FARMS,33.59131944,-95.88286388
XA81,HOMERUN,33.64303472,-95.87622222
DZB,HORSESHOE BAY RESORT,30.52705138,-98.35875694
TT83,HBR,30.56209166,-98.39283055
TS37,HARRIS COUNTY CLAY ROAD COURTHOUSE,29.83333611,-95.65592777
LVJ,PEARLAND RGNL,29.52127777,-95.24213888
TE11,LIFE FLIGHT/REFUEL,29.57198777,-95.43745833
40XA,LONE STAR,29.76583333,-95.39844444
22TS,GRAY STEEL,29.79098333,-95.43878611
21XS,HOUSTON AIRPARK,29.51967861,-95.27521361
21TA,CYPRESS FAIRBANKS MEDICAL CENTER,29.92803888,-95.58894722
0TA5,METRO HELI-PAD,29.61467666,-95.35493805
T51,DAN JONES INTL,30.04277527,-95.66722305
1TA9,KTRK TV STATION,29.72550722,-95.42966222
EFD,ELLINGTON,29.60733333,-95.15875
97TA,HICKORY HOLLOW,29.92605833,-95.52355277
XS26,GRACO MECHANICAL INC,29.72689611,-95.483275
24TE,POLICE HELICOPTER PATROL,29.64856388,-95.27410222
TS17,FIRST BANK PLAZA GARAGE,29.73439611,-95.50077527
AXH,HOUSTON/SOUTHWEST,29.50613888,-95.47691666
SGR,SUGAR LAND RGNL,29.62224861,-95.65653416
TS26,THE HUNTINGDON,29.74717305,-95.41799527
33TX,TSJ,29.96661388,-95.40736944
4TS2,WILSHIRE PLACE,29.85717,-95.50633
4TS0,NETRALITY DATA CENTERS,29.75383916,-95.36549361
72TX,JOHNSON SPACE CENTER,29.56222222,-95.09083333
XA19,DRV DOWNTOWN HOUSTON AQUARIUM,29.76416666,-95.36722222
29TS,WEST HOUSTON MEDICAL CENTER,29.72855555,-95.59449444
64TS,CHI BAYLOR ST LUKE'S MEDICAL CENTER,29.70768611,-95.39929166
20XA,ST LUKE'S HOSPITAL AT THE VINTAGE,29.99006944,-95.56806944
TS93,CATHEXIS,29.76285,-95.32775
7TX6,KEMAH WATERFRONT,29.54722222,-95.02055555
2H5,HOUSTON FORT BEND,29.49916666,-95.89838888
XA20,LANDRY'S WAREHOUSE,29.78472222,-95.455
XA67,ST JOSEPH MEDICAL CENTER,29.74778333,-95.3676
IWS,WEST HOUSTON,29.81819444,-95.67261111
TX86,METHODIST HOSPITAL ALKEK,29.7105075,-95.39882805
9TX0,HOUSTON POLICE COMMAND STATION,29.65785555,-95.31909166
0TA1,TEXAS CHILDRENS HOSPITAL WEST CAMPUS,29.78869444,-95.69155555
7XS2,TEXAS CHILDRENS DOWNTOWN,29.708125,-95.40272777
9XA1,ESD 100 TRAINING FLD,29.70079166,-95.66966944
7XA7,THE POST OAK,29.75194444,-95.45722222
36TE,NW POLICE STATION NR 5,29.8568925,-95.53938666
87TS,STAR HOUSTON,29.78356083,-95.44299555
38TE,JOHN S DUNN,29.71333333,-95.39472222
04TE,VETERANS AFFAIRS MEDICAL CENTER,29.69971388,-95.39067777
HOU,WILLIAM P HOBBY,29.64579983,-95.27723158
IAH,GEORGE BUSH INTCNTL/HOUSTON,29.98443527,-95.3414425
TME,HOUSTON EXEC,29.80502777,-95.89788888
8TS4,MEML CITY GENERAL HOSPITAL,29.78070555,-95.54516944
XA13,LANDRY'S SEAFOOD HOUSE,29.75252222,-95.45661388
XA76,KRIV FOX 26 TELEVISION,29.72796388,-95.44739444
CXO,CONROE/NORTH HOUSTON RGNL,30.35339552,-95.41508194
DWH,DAVID WAYNE HOOKS MEML,30.06177911,-95.55278841
TS98,MEML HERMANN SOUTHWEST HOSPITAL,29.69420555,-95.52013333
0TE3,NORTH POST OAK,29.795925,-95.45893055
XA83,MEML HERMANN SOUTHEAST HOSPITAL,29.58197222,-95.20835833
XA84,MEML HERMANN GREATER HEIGHTS HOSPITAL,29.812,-95.43154444
17TT,ALLEN CONDO/TOWER,29.76011111,-95.38238888
TX76,THE WOMEN'S HOSPITAL OF TEXAS,29.69474722,-95.40326111
TX33,HCA HOUSTON HEALTHCARE NORTHWEST,30.01988888,-95.44113055
76TX,HOUSTON METHODIST,29.70125833,-95.39954444
1TE8,KAHUNA BAY,33.549,-96.55769444
T47,FINNEY FLD,33.535054,-96.64953
1TS2,BAR 16,31.824325,-96.77846388
6XS1,NORTHEAST MEDICAL CENTER HOSPITAL,29.99464166,-95.27688888
4TA6,COMANCHE CAVES RANCH,30.02325277,-99.38296388
8TA8,BUFORDS FLD,31.16907861,-94.53242555
TE03,HUNTSVILLE MEML HOSPITAL,30.69821944,-95.55796111
57TS,RAVEN'S NEST,30.79831666,-95.54216388
UTS,HUNTSVILLE MUNI,30.74688888,-95.58716666
TT41,FOUR NOTCH,30.697575,-95.48138983
0TE2,BELL HELICOPTER HURST,32.806425,-97.16406388
0TS0,HYE,30.25171111,-98.56243888
42TS,HYE SKY FARMS,30.22184583,-98.59227222
2TX6,EVERITT,33.68175083,-101.6684981
5TS9,BIG DUKE'S PLACE,28.5302775,-96.52747583
6TS8,RABB AND NOBRA,30.00356111,-96.5810125
10TX,SMC AEROSPACE,27.84474861,-97.22387916
TFP,INGLESIDE RGNL,27.91303166,-97.21148722
3TE0,K RANCH,30.73158333,-96.13106805
14TA,WINDY HILL,33.98363194,-98.71600555
2F0,IRAAN MUNI,30.90622222,-101.8898056
13XA,FLYING 5B RANCH,31.95211944,-97.83577777
79TX,SPRING CREEK FLD,31.90125,-97.85433333
XA21,LAS COLINAS MEDICAL CENTER,32.90279444,-96.95683055
4XA7,BAYLOR HEALTH CENTER AT IRVING COPPELL,32.91296666,-96.95246944
19XA,BAYLOR SCOTT & WHITE MED CTR - IRVING,32.83441666,-96.96195
21F,JACKSBORO MUNI,33.22786111,-98.14644444
TS02,ONE SIXTY FOUR PLACE,33.11956111,-98.23060222
TA59,FLAMINGO AIRFIELD,33.09928388,-98.28949277
55TT,FLYIN ARMADILLO,33.42168888,-98.19020277
JSO,CHEROKEE COUNTY,31.86933036,-95.21740547
XA58,CHRISTUS JACKSONVILLE,31.93774444,-95.24698333
98XS,LZ PHANTOM,30.45596111,-97.93433055
6TA8,SPEARS RANCH,30.83183333,-97.67023888
40TE,SYBERT FARM,30.78867222,-97.65569444
JAS,JASPER COUNTY/BELL FLD,30.88569444,-94.03494444
TS62,NORRIS FLD,33.20009416,-100.5184469
22F,KENT COUNTY,33.22911111,-100.5691111
24F,CYPRESS RIVER,32.74430611,-94.30466138
6F7,MANNING FLD,32.827,-94.35452777
TT37,DRAGON LADY,32.851275,-94.21064722
04XA,PECAN FLD,33.28393333,-98.40286111
4TS6,STATE POLICE,29.90495555,-95.59835
40TA,MILES FLD,31.31295611,-96.22052138
8TX0,HUB FLD,31.42838888,-96.13486111
XS32,NUCOR EMS,31.34513888,-96.16549444
0TE7,LBJ RANCH,30.25181277,-98.62253111
2XS1,HARRIS RANCH,30.21887777,-98.30274027
XA02,DANZ RANCH,30.2802,-98.42641111
15XA,HAUPTRIEF AERO,30.40384722,-98.57986111
TE14,WINNS,30.40264444,-97.96135
TE45,BUFFALO CHIPS AIRPARK,32.46986166,-97.46529777
8TS5,STOL FLD,32.46791777,-97.36835027
TX87,METHODIST HOSPITAL SOUTH,28.93249166,-98.52530833
JCT,KIMBLE COUNTY,30.51111111,-99.76288888
18TA,WEST KERR RANCH,30.13631416,-99.74367361
39XS,KIMBLE HOSPITAL,30.49833333,-99.78111111
7TA6,SKYVIEW RANCH,30.38221111,-99.61926388
TT91,ORTH PASTURE,30.29054166,-100.0221389
TS21,ROY RANCH,33.08483333,-101.1148333
TT27,JOHNSON RANCH,33.13583333,-100.995
3TX3,SITTON FLD,33.11956527,-97.31974055
16X,PROPWASH,33.08061111,-97.35841666
7XA2,SAGEBRUSH,33.14888333,-97.37401388
3T6,CLARK,33.13361111,-97.29702777
3TX7,FLYING P,33.14083333,-97.37111111
2TX7,JW,33.09456611,-97.39613138
0TS1,DOOLEY,33.0987325,-97.27251694
XA0,PROSE FLD,33.14816666,-97.28002777
05TS,DEW DROP,33.1292875,-97.35863055
XA49,BLUE JAY AIRFIELD,33.09044722,-97.26787222
2TE6,BURRIS RANCH,28.88775416,-98.05028277
70TS,MEML HERMANN KATY HOSPITAL,29.78668611,-95.784075
28XS,FLYING G,32.64596583,-96.32525861
TA46,BAUM,32.56263583,-96.401095
0TA4,ERCO FLD,32.49791583,-96.27053444
XA42,TALI HOMMA FLD,32.37569722,-96.38581805
8TS6,MOORE,32.5331925,-96.32248083
XA55,TEXAS HEALTH RESOURCES KAUFMAN,32.59238888,-96.31765277
TX67,HODGES AIR FLD,32.3606,-97.3025
4TX2,STAGE COACH HILLS,32.96679138,-97.23362583
7TX4,HILLCREST,32.96679138,-97.27529361
6TS1,WORRELL,31.1779475,-98.07308333
TS99,HOGG FLD,31.35048888,-95.15988333
2R9,KENEDY RGNL,28.82498569,-97.86556833
4XA2,CARD AIRFIELD,28.79043055,-97.76545833
62TE,OTTO KAISER HOSPITAL,28.84903333,-97.87765
63TE,FLYING S RANCH,31.35351444,-95.20577222
4TX4,BIRK,32.6279125,-97.19195638
32TX,ROCKPILE RANCH,30.79200555,-104.2508556
XS44,RANCHO DEL CIELO,31.01527777,-104.2123056
63TX,DOW RANCH,32.01031111,-96.17712777
4TX5,HANCOCK,32.22987027,-96.25969916
4XA8,WINKLER COUNTY MEML HOSPITAL,31.84993611,-103.0909194
5TE4,PERKINS-PROTHRO CIMARRON RANCH,36.50835916,-102.3921253
20TX,PETERSON RGNL MEDICAL CENTER,30.04361111,-99.15111111
TA73,BARCLAY'S ROOST,29.97465833,-99.16837361
64TE,APACHE SPRINGS,30.15909222,-99.33726944
41TE,VAMC,30.01828888,-99.11432222
XA43,FALL CREEK RANCH,29.90811111,-99.20690277
60TE,TIERRA LINDA RANCH,30.14138333,-99.15046666
ERV,KERRVILLE MUNI/LOUIS SCHREINER FLD,29.97666666,-99.08547222
4TX6,KILGORE,32.41265027,-94.81826916
96TA,ROY H LAIRD MEML HOSPITAL,32.37334166,-94.86736111
67TE,FISHER RANCH,30.94962444,-97.79668416
69TS,WHITE,30.99878944,-97.75585055
92TS,AVENTHEALTH CENTRAL TEXAS,31.11331388,-97.80265833
ILE,SKYLARK FLD,31.08583333,-97.6865
85TE,OLD KINGSBURY AERODROME,29.63419444,-97.81169444
TS18,KINGSLAND ESTATES,30.65435138,-98.47864138
54TX,FLYING H RANCH,30.67741666,-98.52526666
44TE,SHIRLEY WILLIAMS,30.68351722,-98.41697333
NV82,DILS MEDICAL CENTER,37.622375,-114.5132639
NQI,KINGSVILLE NAS,27.50451444,-97.80829
TA10,CHRISTUS SPOHN HOSPITAL KINGSVILLE,27.48926972,-97.85022972
IKG,KLEBERG COUNTY,27.55086111,-98.03091666
40TS,DAWSON PRIVATE STRIP,27.44484444,-97.90594166
T12,KIRBYVILLE,30.646565,-93.91490333
5XA0,HUNTER'S CREEK,31.25558333,-100.6476
TT10,HUTSON RANCH,33.42902777,-99.94777777
F75,HARRISON FLD OF KNOX CITY,33.43815055,-99.81286888
4TX7,OLIVER,33.41953888,-99.86564833
45R,HAWTHORNE FLD,30.33633333,-94.25755555
6TX4,WHITFIELD,34.3434,-101.5443361
29F,JOE VAUGHN SPRAYING,34.39283333,-101.7599167
4TX8,ADDINGTON FLD,33.24872916,-97.22390527
2TX8,EAGLE'S LANDING,33.30817138,-97.37974361
TA47,RICHARDS,33.30138888,-97.245
E58,BIRD DOG AIRFIELD,33.30645555,-97.34712777
XA72,STOCKER,33.27694444,-97.28944444
85XA,WINDMILLCREEK,33.30955,-97.31116111
01XA,SETON MEDICAL CENTER HAYS,30.00722222,-97.85333333
79TE,ARROWHEAD,28.11556583,-97.93083388
RYW,LAGO VISTA TX/RUSTY ALLEN,30.49858333,-97.96947222
3T5,FAYETTE RGNL AIR CENTER,29.90797222,-96.95
9TE6,ROCKY CREEK RANCH,29.91689194,-96.80025611
76XS,LQLZ,29.987475,-96.95280833
TX82,LAGUNA PARK COMMUNITY,31.86367986,-97.38117625
T89,LAJITAS INTL,29.27712527,-103.6857947
30F,LAKEVIEW,33.13138888,-97.01419444
5TX0,HIDDEN VALLEY AIRPARK,33.17345305,-97.05139833
0TA0,HCA HOUSTON HEALTHCARE MAINLAND,29.39500833,-94.98634166
9TS5,BAYLOR SCOTT AND WHITE MEDICAL CENTER,30.33281666,-97.97186111
LUV,LAMESA MUNI,32.75630555,-101.9202222
9TE3,THORP,32.57788305,-101.9309836
XA77,BENNY WHITE FLYING,32.74861111,-101.7794444
92TX,JF RANCH,31.14040277,-98.2066
71XS,COMANCHE HILLS RANCH,31.16685555,-98.24583888
LZZ,LAMPASAS,31.10619444,-98.19591666
TE48,KINGS RANCH,31.04489666,-98.04280305
69TE,DEER PASTURE,30.92628777,-98.23641694
76TA,POSTOAK,31.30141944,-98.22437222
1TX0,YANCEY CREEK RANCH,31.02695277,-98.35305277
LNC,LANCASTER RGNL,32.57760416,-96.71750277
48TE,4M RANCH AIRFIELD,30.02099191,-101.5730625
2TE8,STAND FAST,29.80754166,-101.7874444
10TS,2C RANCH,31.99788055,-94.79981527
TT34,NEWBERRY RANCHES,30.07237625,-101.6522093
T41,LA PORTE MUNI,29.66925,-95.06419444
TE83,WESTWIND RANCH,28.9208,-99.75615
